userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
3545,148,31.3628,0.211910811,0.122103747,0.9043,18,0.121621622,17507.45777,7.310409725,113.7835229,1081.940639,7.310409725,92.72627448,14534.9427,98.20907231,59.58763889,26.05139158,0.180912442,0.358327072,26.05139158,0.180912442,0.358327072,2,0.2356,0.1178,3
3545,55,12.3413,0.224387273,0.110559033,0.66992,6,0.109090909,5844.902659,17.530537,85.77765958,964.1795348,17.530537,108.9648899,4851.712515,88.21295482,61.052274,7.142127895,0.129856871,0.344334276,7.142127895,0.129856871,0.344334276,0,0,0,3
2591,52,11.46101,0.220404038,0.113061784,0.60938,5,0.096153846,3950.291935,31.55744745,97.0682519,1640.987267,31.55744745,101.8605981,4421.930178,85.03711882,48.20375928,1.794785,0.041739186,0.257899375,1.794785,0.041739186,0.257899375,5,1.1181,0.22362,0
2591,46,10.86728,0.236245217,0.115823011,0.57813,3,0.065217391,5337.118284,7.944979936,99.21431038,365.4690771,7.944979936,96.31170842,4119.884496,89.56270643,62.3546004,2.69835,0.06745875,0.272902967,2.69835,0.06745875,0.272902967,1,0.13497,0.13497,3
2591,41,10.33599,0.252097317,0.127055754,0.71875,1,0.024390244,4550.896818,18.53764508,91.5321933,760.0434484,18.53764508,101.7939503,3819.119138,93.14924727,57.37350091,0.66811,0.017581842,0.229860125,0.66811,0.017581842,0.229860125,3,0.56239,0.187463333,3
2591,53,11.95321,0.225532264,0.138354766,0.71875,5,0.094339623,5485.832738,-5.268286874,95.75603205,-279.2192043,-5.268286874,98.61372032,5011.748614,94.56129461,51.51325452,-2.999405,-0.063817128,0.283631088,-2.999405,-0.063817128,0.283631088,3,0.71216,0.237386667,3
2591,69,13.64073,0.197691739,0.082168217,0.42188,4,0.057971014,7954.469976,19.08243538,110.2519223,1316.688042,19.08243538,98.00166089,7773.433007,112.6584494,53.89502121,4.87777,0.076215156,0.341764997,4.87777,0.076215156,0.341764997,2,0.44923,0.224615,0
2591,44,8.22662,0.186968636,0.07551328,0.375,0,0,4440.248281,-5.417906314,111.3373479,-238.3878778,-5.417906314,102.0527695,3866.069312,87.86521163,52.77734007,-3.04311,-0.080081842,0.260889525,-3.04311,-0.080081842,0.260889525,2,0.30899,0.154495,3
2591,86,15.59385,0.181323837,0.079297742,0.46875,11,0.127906977,9129.272622,2.83003546,105.6684596,243.3830495,2.83003546,101.4177531,8105.381553,94.2486227,53.75157043,0.414395,0.005381753,0.223620123,0.414395,0.005381753,0.223620123,5,0.96814,0.193628,3
2591,57,9.57819,0.168038421,0.082979086,0.4375,3,0.052631579,6153.124828,-1.61864601,107.9055332,-92.26282256,-1.61864601,107.7470189,5602.702968,98.29303453,52.07006013,-2.000905,-0.046532674,0.297687822,-2.000905,-0.046532674,0.297687822,6,0.33464,0.055773333,3
2591,40,8.91411,0.22285275,0.125899661,0.69531,3,0.075,3621.524542,28.2144783,72.08442572,1128.579132,28.2144783,94.12979528,3888.5004,97.21251,54.93218062,-1.2909,-0.035858333,0.344511257,-1.2909,-0.035858333,0.344511257,3,0.56312,0.187706667,0
2591,85,16.92976,0.199173647,0.110762075,0.6875,7,0.082352941,8358.304493,18.84750727,87.31307623,1602.038118,18.84750727,102.7390294,8351.46009,98.25247165,59.37017265,-4.90537,-0.061317125,0.287677419,-4.90537,-0.061317125,0.287677419,4,0.86221,0.2155525,3
2591,50,9.86722,0.1973444,0.084444073,0.42969,0,0,4224.783605,18.13256986,61.0868708,906.628493,18.13256986,103.0896359,4511.272012,90.22544024,58.50785411,-0.21528,-0.00468,0.291949513,-0.21528,-0.00468,0.291949513,3,0.54684,0.18228,3
2591,91,19.4767,0.21402967,0.147704922,1.10156,7,0.076923077,11054.62397,4.487949244,140.3403956,408.4033812,4.487949244,91.64392698,9581.113509,105.2869616,56.44552277,-4.55473,-0.054222976,0.336645686,-4.55473,-0.054222976,0.336645686,6,1.0808,0.180133333,3
2591,69,13.07038,0.189425797,0.088152332,0.54688,6,0.086956522,6965.998488,21.79614293,101.3228795,1503.933862,21.79614293,94.03939234,6072.738813,88.01070744,58.85321391,2.88557,0.045087031,0.351905679,2.88557,0.045087031,0.351905679,4,0.92302,0.230755,0
2591,76,14.88291,0.195827763,0.093409535,0.52344,9,0.118421053,7388.938916,29.69037144,92.98760328,2256.468229,29.69037144,102.9307866,7961.73627,104.7596878,56.86971729,-7.869685,-0.114053406,0.361663813,-7.869685,-0.114053406,0.361663813,4,0.51202,0.128005,3
2591,38,8.32035,0.218956579,0.117111528,0.57031,5,0.131578947,4059.077867,21.9935018,140.0624803,835.7530684,21.9935018,90.97970377,2978.071855,78.37031197,54.03934628,-0.62512,-0.019535,0.307560878,-0.62512,-0.019535,0.307560878,2,0.18869,0.094345,3
