userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
6965,70,18.18769,0.259824143,0.142501698,0.71875,7,0.1,6757.528622,27.1261554,89.81656486,1898.830878,27.1261554,100.8458783,6503.013067,92.90018667,53.88812133,0.40443,0.005861304,0.277814886,0.40443,0.005861304,0.277814886,0,0,0,0
6965,72,18.18772,0.252607222,0.160510346,1.07813,7,0.097222222,10258.9568,19.98867277,255.7447927,1439.184439,19.98867277,100.8748645,6527.547423,90.66038087,59.24560173,22.12602667,0.316086095,0.571387899,22.12602667,0.316086095,0.571387899,1,1.13355,1.13355,3
6965,52,13.68763,0.263223654,0.152613864,0.92188,4,0.076923077,5543.827664,43.31258127,133.1410042,2252.254226,43.31258127,99.25205791,5360.89015,103.0940413,57.76926349,2.92395,0.060915625,0.304885075,2.92395,0.060915625,0.304885075,1,0.1558,0.1558,3
6965,90,24.54713,0.272745889,0.177758938,0.89063,8,0.088888889,12402.4141,21.98329458,199.6950957,1978.496512,21.98329458,104.1497298,8540.070253,94.88966947,62.70147134,15.90307667,0.18071678,0.264700975,15.90307667,0.18071678,0.264700975,2,0.34589,0.172945,3
6965,100,24.48461,0.2448461,0.136108989,0.70313,13,0.13,9829.881201,15.73294574,106.2085095,1573.294574,15.73294574,99.43932548,9443.511636,94.43511636,57.67325627,14.83039,0.154483229,0.267063518,14.83039,0.154483229,0.267063518,4,0.65986,0.164965,0
6965,60,13.90637,0.231772833,0.116129842,0.625,1,0.016666667,7799.487172,43.65715379,129.975206,2619.429228,43.65715379,97.01062286,5013.309547,83.55515911,56.32050793,11.01517333,0.196699524,0.294414808,11.01517333,0.196699524,0.294414808,1,0.06742,0.06742,3
6965,47,10.71887,0.228061064,0.109002273,0.51563,3,0.063829787,5784.707055,17.51795884,143.9076944,823.3440655,17.51795884,106.9097765,4113.151096,87.5138531,60.33318239,8.35885,0.185752222,0.3745207,8.35885,0.185752222,0.3745207,1,0.0507,0.0507,3
6965,54,11.75015,0.21759537,0.10227672,0.5,2,0.037037037,8765.273853,32.53065872,221.0967371,1756.655571,32.53065872,93.39926747,4765.539296,88.2507277,58.37293944,16.51996,0.323920784,0.40954723,16.51996,0.323920784,0.40954723,2,0.22995,0.114975,3
6965,85,19.54709,0.229965765,0.109456586,0.5625,6,0.070588235,9290.867013,1.547946448,123.5081677,131.5754481,1.547946448,97.65073467,7902.996268,92.97642669,54.56593228,11.61045333,0.145130667,0.379640372,11.61045333,0.145130667,0.379640372,1,0.17754,0.17754,0
6965,29,7.50007,0.258623103,0.135879839,0.64063,1,0.034482759,3912.610268,43.46237796,161.1145634,1260.408961,43.46237796,93.89957764,2932.562758,101.1228537,61.57817332,2.635806667,0.094135952,0.313379553,2.635806667,0.094135952,0.313379553,0,0,0,3
6965,59,15.34391,0.260066271,0.111854029,0.57813,10,0.169491525,5701.447565,22.83066326,139.3440836,1347.009132,22.83066326,89.67398389,5852.439718,99.19389352,57.75128482,4.90382,0.08603193,0.357169918,4.90382,0.08603193,0.357169918,2,0.25015,0.125075,3
6965,29,6.56258,0.226295862,0.084154963,0.34375,1,0.034482759,2900.287554,33.45087956,128.4334881,970.0755073,33.45087956,82.4249578,2968.704481,102.36912,51.80667751,4.80735,0.17805,0.347191794,4.80735,0.17805,0.347191794,1,0.03143,0.03143,3
6965,47,13.34388,0.28391234,0.145805048,0.67188,2,0.042553191,4916.846904,28.98341026,103.0163713,1362.220282,28.98341026,96.39033877,4847.569846,103.139784,54.72187234,2.37407,0.052757111,0.290861595,2.37407,0.052757111,0.290861595,0,0,0,0
6965,85,22.07835,0.259745294,0.159344022,0.85938,6,0.070588235,9434.920486,30.49636772,145.6002226,2592.191256,30.49636772,95.4916165,8731.392685,102.7222669,57.12857528,-0.15762,-0.001945926,0.3375389,-0.15762,-0.001945926,0.3375389,2,0.30847,0.154235,3
6965,30,7.1407,0.238023333,0.120942521,0.57813,0,0,4923.5702,63.6869619,232.7941649,1910.608857,63.6869619,78.96582018,2965.125441,98.83751471,51.12892397,0.766193333,0.02642046,0.323842167,0.766193333,0.02642046,0.323842167,0,0,0,3
6965,75,17.01583,0.226877733,0.094661026,0.625,6,0.08,7708.365479,28.23487372,117.9106093,2117.615529,28.23487372,91.54847276,8147.809529,108.6374604,55.50841602,21.62020667,0.296167215,0.350822629,21.62020667,0.296167215,0.350822629,0,0,0,3
6965,52,12.1564,0.233776923,0.097912097,0.46875,4,0.076923077,5851.041744,33.63273613,137.3585211,1748.902279,33.63273613,83.2268504,5167.222327,99.36966013,59.87611759,9.04355,0.17732451,0.289785664,9.04355,0.17732451,0.289785664,0,0,0,0
6965,42,10.51573,0.250374524,0.127417863,0.79688,3,0.071428571,3747.907244,5.221883322,114.8308112,219.3190995,5.221883322,105.2425353,4002.996343,95.30943673,59.91393767,8.569123333,0.209003008,0.333218169,8.569123333,0.209003008,0.333218169,1,0.189,0.189,3
6965,36,7.48448,0.207902222,0.093736928,0.51563,1,0.027777778,3999.293162,34.41979586,179.2046499,1239.112651,34.41979586,95.87827986,3350.286599,93.06351665,56.43990448,9.637023333,0.275343524,0.334048962,9.637023333,0.275343524,0.334048962,0,0,0,3
2934,181,36.125,0.199585635,0.139540365,0.875,22,0.121546961,19998.75482,4.067333324,129.7275281,736.1873317,4.067333324,103.7709347,17081.13717,94.37092359,59.22620448,-75.7907425,-1.024199223,0.293346031,-75.7907425,-1.024199223,0.293346031,6,0.57184,0.095306667,3
2934,177,38.75,0.218926554,0.166771369,1.375,34,0.192090395,17152.54146,2.88456897,142.3663855,510.5687077,2.88456897,101.342192,15677.80119,88.57514794,56.50953592,-78.87836625,-0.813179034,0.384923782,-78.87836625,-0.813179034,0.384923782,3,0.22761,0.07587,3
2934,128,30.75,0.240234375,0.149551229,0.75,21,0.1640625,12865.3177,5.390188234,131.7102011,689.944094,5.390188234,96.41877015,12023.93235,93.93697151,57.66525575,-51.8346875,-0.836043347,0.360838339,-51.8346875,-0.836043347,0.360838339,5,0.73549,0.147098,3
2934,177,34.125,0.19279661,0.123912004,0.625,28,0.15819209,22686.54624,12.9020441,278.7237576,2283.661807,12.9020441,100.8398605,16202.48756,91.53947773,58.29666476,-71.4714225,-0.794126917,0.42889688,-71.4714225,-0.794126917,0.42889688,8,0.54773,0.06846625,0
2934,196,38.75,0.197704082,0.158640861,1,23,0.117346939,20857.13987,7.822304454,129.7238399,1533.171673,7.822304454,100.0494907,16334.24209,83.33796983,55.25006125,-39.08273125,-0.459796838,0.485892476,-39.08273125,-0.459796838,0.485892476,10,0.45005,0.045005,3
2934,201,41.5,0.206467662,0.143153747,0.75,24,0.119402985,23166.84293,15.84222138,119.5759017,3184.286498,15.84222138,99.75122002,17771.00198,88.41294518,56.10528851,-41.97628875,-0.392301764,0.400348257,-41.97628875,-0.392301764,0.400348257,14,0.75626,0.054018571,3
2934,160,27.25,0.1703125,0.123021451,0.75,15,0.09375,18197.12665,9.837372795,113.996486,1573.979647,9.837372795,102.5566348,13131.85261,82.07407879,55.46368741,-22.67621875,-0.44463174,0.430589736,-22.67621875,-0.44463174,0.430589736,10,0.54455,0.054455,3
2934,160,37.375,0.23359375,0.183350903,1.375,27,0.16875,14973.83234,12.78021549,95.935174,2044.834479,12.78021549,93.50212119,14392.54177,89.95338604,57.76021359,-26.83843875,-0.271095341,0.406865228,-26.83843875,-0.271095341,0.406865228,10,0.6108,0.06108,0
2934,212,43.625,0.205778302,0.206124351,1.625,32,0.150943396,22644.08846,15.13676883,103.9205519,3208.994992,15.13676883,95.23851986,18676.27093,88.09561759,55.07224789,-38.91399,-0.374172981,0.407908474,-38.91399,-0.374172981,0.407908474,20,1.28447,0.0642235,3
2934,279,50.75,0.181899642,0.130306273,0.75,50,0.17921147,30078.94251,12.46862856,123.0038535,3478.747369,12.46862856,96.54340565,24335.33997,87.22344077,55.23895021,-56.1344625,-0.38448262,0.410512701,-56.1344625,-0.38448262,0.410512701,11,0.56634,0.051485455,3
2934,234,43.875,0.1875,0.129847256,0.75,37,0.158119658,21407.62209,7.588385856,84.38740372,1775.68229,7.588385856,97.91955531,20473.40336,87.49317674,55.86424988,-33.6899325,-0.276146988,0.378348972,-33.6899325,-0.276146988,0.378348972,11,0.7697,0.069972727,3
