Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.260859733,0.112603803,0.50879,0.106666667,14.94810225,90.97683337,14.94810225,96.70990594,81.98407036,56.98788161,-0.00331818,0.405151378,-0.00331818,0.405151378,1,0.12972999999999998,6,Low
0.240086835,0.103716218,0.71094,0.06329113900000001,3.644704854,81.50597265,3.644704854,103.6090722,91.05905869,57.26505885,0.008085351999999999,0.489454254,0.008085351999999999,0.489454254,2,0.13508,6,Low
0.27420481,0.13758258,0.71875,0.101265823,28.73452884,106.1377301,28.73452884,95.29337212,80.44144849,59.97448586,-0.06469585900000001,0.4462285170000001,-0.06469585900000001,0.4462285170000001,0,0.0,6,Low
0.227286111,0.154117675,1.02539,0.037037037,14.9169837,88.93430376,14.9169837,113.2172389,82.06801356,58.41911978,0.17986748600000002,0.368736851,0.17986748600000002,0.368736851,2,0.13922,6,Low
0.2610975,0.137277727,0.7773399999999999,0.102272727,26.74605357,156.55786909999995,26.74605357,92.38864965,98.36103263,56.01449335,-0.387430197,0.526278951,-0.387430197,0.526278951,1,0.10802,6,Low
0.33233555600000003,0.23250226,1.28809,0.066666667,27.29999549,63.13382868,27.29999549,87.75137234,101.23967059999998,59.26151963,-0.066298442,0.345286131,-0.066298442,0.345286131,0,0.0,6,Low
0.238206923,0.106468498,0.57422,0.076923077,70.89769816,56.55894257,70.89769816,86.74496579,109.7658707,51.61067554,-0.1809225,0.213132878,-0.1809225,0.213132878,0,0.0,6,High
0.235934675,0.121400549,0.6835899999999999,0.103896104,13.58928782,103.8210231,13.58928782,105.00104009999998,102.4970403,57.46767044,-0.345937695,0.283223161,-0.345937695,0.283223161,0,0.0,6,High
0.17250285699999998,0.064822557,0.34473000000000004,0.071428571,-3.813782026,34.7619812,-3.813782026,78.14924017,106.3937857,51.92173195,1.5573875,0.0,1.5573875,0.0,0,0.0,6,High
0.241435385,0.125141332,0.62305,0.0,47.00692455,166.43669119999996,47.00692455,75.03843853,93.01975163,59.14096719,-0.383944038,0.296264722,-0.383944038,0.296264722,0,0.0,6,High
