@relation 'aoipage spanish median cefr'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {Spanish,English}
@attribute Previous_AOI_Language_AOI1 {Spanish,English}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {Spanish,English}
@attribute Previous_AOI_Language_AOI2 {Spanish,English}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {Spanish,English}
@attribute Previous_AOI_Language_AOI3 {Spanish,English}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {Spanish,English}
@attribute Previous_AOI_Language_AOI4 {Spanish,English}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {Spanish,English}
@attribute Previous_AOI_Language_AOI5 {English,Spanish}
@attribute Language_Switch_AOI5 {Yes,No}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {Spanish,English}
@attribute Previous_AOI_Language_AOI6 {Spanish,English}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'CEFR Median' {High,Low}

@data
0.063011,0.033211,0.13477,0.090909,77.794481,164.046134,77.794481,59.622615,58.142251,61.777304,-0.1889,0.485548,-0.1889,0.485548,0,0,0.070558,0.03205,0.13477,0.111111,74.236703,173.431037,74.236703,65.368273,47.011877,54.51661,-0.247598,0.433838,-0.247598,0.433838,0,0,Spanish,English,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0.02905,0.00586,0.03491,0,93.804484,25.086968,93.804484,3.14309,108.228933,67.453402,0.016542,0.23265,0.016542,0.23265,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,High
0.09886,0.058117,0.31958,0.099415,8.816309,296.391116,8.816309,102.886445,86.010716,52.922947,0.661836,0.547775,0.661836,0.547775,7,0.097036,0.118257,0.056731,0.28735,0.172414,0.664694,150.738202,0.664694,103.506822,90.268186,47.717993,0.853603,0.462516,0.853603,0.462516,5,0.13283,Spanish,English,Yes,0.074057,0.026775,0.11304,0.083333,48.013245,276.451521,48.013245,102.118552,89.162646,47.885792,0.895275,0.7914,0.895275,0.7914,0,0,Spanish,Spanish,No,0.07074,0.027699,0.12427,0.0625,11.125123,535.505738,11.125123,104.308358,79.131485,50.441066,0.798536,0.159215,0.798536,0.159215,2,0.00755,Spanish,Spanish,No,0.080194,0.02684,0.14722,0.029412,13.524955,125.829579,13.524955,98.519698,95.61079,50.518208,0.922263,0.38873,0.922263,0.38873,0,0,Spanish,Spanish,No,0.123642,0.079331,0.31958,0.195122,-12.486549,137.921358,-12.486549,105.495814,75.948505,57.769453,0.605809,0.277994,0.605809,0.277994,0,0,Spanish,Spanish,No,0.093825,0.053558,0.3125,0.025641,20.160304,427.25628,20.160304,97.281289,86.906257,53.676625,0.260646,0.317833,0.260646,0.317833,0,0,Spanish,Spanish,No,0,High
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,English,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,0,High
0.070207,0.035635,0.26758,0.051546,12.666412,468.545784,12.666412,91.527516,90.742598,59.320012,-0.055029,0.24803,-0.055029,0.24803,4,0.269528,0.065891,0.027469,0.13623,0.166667,32.298605,126.358113,32.298605,95.861158,102.182298,67.324861,0.022618,0.179309,0.022618,0.179309,0,0,Spanish,English,Yes,0.075375,0.03097,0.14063,0,-0.81013,128.161727,-0.81013,97.53149,69.613984,48.363844,0.058691,0.31759,0.058691,0.31759,0,0,Spanish,Spanish,No,0.057739,0.023051,0.11914,0,32.528002,169.260103,32.528002,81.36992,90.612455,58.035126,0.010461,0.212042,0.010461,0.212042,4,0.269528,Spanish,Spanish,No,0.075964,0.050466,0.26758,0.047619,-27.014799,959.126538,-27.014799,75.773477,103.274978,55.796565,-0.120742,0.161935,-0.120742,0.161935,0,0,Spanish,Spanish,No,0.079286,0.035949,0.17627,0,18.374007,85.750349,18.374007,93.881065,90.674453,57.167859,-0.256578,0.184213,-0.256578,0.184213,0,0,Spanish,Spanish,No,0.057777,0.007136,0.06738,0.333333,95.142035,31.571953,95.142035,7.451347,69.42337,70.16613,-0.128985,0.14839,-0.128985,0.14839,0,0,Spanish,Spanish,No,0,High
0.256061,0.253184,1.53125,0.020408,35.368644,441.863844,35.368644,94.323682,94.49011,57.786339,-0.368908,0.364783,-0.368908,0.364783,0,0,0.146486,0.066262,0.25,0.125,18.723581,757.786157,18.723581,93.760613,112.052575,41.516322,-0.906354,0.219988,-0.906354,0.219988,0,0,Spanish,English,Yes,0.173613,0.089742,0.39063,0,46.434671,325.816691,46.434671,93.383749,124.643655,54.684405,-0.538048,0.184201,-0.538048,0.184201,0,0,Spanish,Spanish,No,0.147838,0.066182,0.26563,0,39.119223,295.169216,39.119223,99.2094,74.126891,45.655266,-0.021756,0.113248,-0.021756,0.113248,0,0,Spanish,Spanish,No,0.203128,0.068107,0.29688,0,-3.66926,409.090584,-3.66926,99.614574,101.978958,44.80789,0.102132,0.531986,0.102132,0.531986,0,0,Spanish,Spanish,No,0.52344,0.22548,0.875,0,39.126295,76.143422,39.126295,65.308832,62.379659,68.211111,-0.11863,0.0427,-0.11863,0.0427,0,0,Spanish,Spanish,No,0.508682,0.416152,1.53125,0,58.03593,91.869918,58.03593,85.153392,87.417772,70.090833,-0.530869,0.181968,-0.530869,0.181968,0,0,Spanish,Spanish,No,0,Low
0.290511,0.229216,0.96875,0,49.125953,1416.43765,49.125953,79.605037,95.457443,58.254295,-0.510279,0.331107,-0.510279,0.331107,0,0,0.190107,0.067153,0.28125,0,-14.44703,1987.096885,-14.44703,81.792513,109.731749,54.095735,-0.821903,0.091791,-0.821903,0.091791,0,0,Spanish,English,Yes,0.13021,0.072545,0.20313,0,112.718168,2484.111892,112.718168,40.353292,66.490549,45.296985,-0.781058,0.05971,-0.781058,0.05971,0,0,Spanish,Spanish,No,0.167414,0.051966,0.23438,0,63.949079,134.305667,63.949079,68.815313,90.424988,52.16071,-0.205135,0.087426,-0.205135,0.087426,0,0,Spanish,Spanish,No,0.213543,0.026557,0.25,0,36.300949,42.006997,36.300949,37.603999,145.059676,20.69895,0.143822,0,0.143822,0,0,0,Spanish,Spanish,No,0.640627,0.261765,0.96875,0,56.111951,68.120691,56.111951,74.356776,71.807121,74.468346,-0.363288,0.063065,-0.363288,0.063065,0,0,Spanish,Spanish,No,0.515626,0.230912,0.875,0,70.009229,93.419586,70.009229,79.190117,87.1827,59.375018,-0.644838,0.155755,-0.644838,0.155755,0,0,Spanish,Spanish,No,0,Low
0.299611,0.190563,1,0.05,51.366334,1355.87008,51.366334,85.437796,80.655955,61.648695,-0.455408,0.342956,-0.455408,0.342956,2,0.19633,0.097657,0.04736,0.15625,0,56.411069,2816.177698,56.411069,57.797184,37.726615,35.443182,-0.670638,0.234469,-0.670638,0.234469,0,0,Spanish,English,Yes,0.28646,0.207419,0.5625,0,72.09243,1326.429702,72.09243,17.047032,90.482984,66.73955,-0.615748,0.16896,-0.615748,0.16896,0,0,Spanish,Spanish,No,0.1849,0.065312,0.23438,0,25.73799,929.488036,25.73799,100.832029,64.106246,38.575047,-0.682146,0.148604,-0.682146,0.148604,1,0.19488,Spanish,Spanish,No,0.28125,0,0.28125,0,69.644799,0,69.644799,0,106.873999,0,-0.088158,0,-0.088158,0,0,0,Spanish,Spanish,No,0.34375,0.167559,0.625,0,75.027791,70.714429,75.027791,89.778314,74.758397,65.035655,-0.217899,0.317374,-0.217899,0.317374,0,0,Spanish,Spanish,No,0.366322,0.200789,1,0.111111,43.802039,72.048315,43.802039,88.535218,95.239118,65.307535,-0.425277,0.191807,-0.425277,0.191807,1,0.19778,Spanish,Spanish,No,0,Low
0.369273,0.277331,1.23438,0.033333,45.896273,1109.043972,45.896273,81.777598,103.726672,64.92851,-0.20298,0.432294,-0.20298,0.432294,2,0.094195,0.21094,0.205067,0.5625,0,44.146246,1707.610985,44.146246,75.532266,83.353011,79.449197,-0.773005,0.02733,-0.773005,0.02733,0,0,Spanish,English,Yes,0.21875,0,0.21875,0,80.704606,0,80.704606,0,174.568598,0,0.776822,0,0.776822,0,0,0,Spanish,Spanish,No,0.171876,0.044195,0.21875,0,49.448056,527.692339,49.448056,81.086589,86.41475,68.50908,-0.204582,0.127125,-0.204582,0.127125,0,0,Spanish,Spanish,No,0.1875,0,0.1875,0,97.482833,0,97.482833,0,167.562431,0,0.098482,0,0.098482,0,0,0,Spanish,Spanish,No,0.455081,0.212155,0.8125,0,63.654877,481.93331,63.654877,56.848534,89.570578,57.726352,-0.009645,0.443599,-0.009645,0.443599,1,0.04099,Spanish,Spanish,No,0.484378,0.332193,1.23438,0.090909,24.14877,55.984113,24.14877,98.812952,117.056247,56.637977,-0.304816,0.20558,-0.304816,0.20558,1,0.1474,Spanish,Spanish,No,0,Low
0.259261,0.180385,0.79688,0.074074,17.089432,965.756516,17.089432,84.289429,111.213228,59.659606,-0.363653,0.324805,-0.363653,0.324805,0,0,0.216148,0.137232,0.39063,0,12.783591,732.948129,12.783591,91.637245,69.30686,58.042266,-0.708241,0.058032,-0.708241,0.058032,0,0,Spanish,English,Yes,0.070315,0.039065,0.10938,0,31.515867,26.499128,31.515867,137.658201,149.411437,4.145956,-0.421378,0.03911,-0.421378,0.03911,0,0,Spanish,Spanish,No,0.18527,0.084113,0.3125,0.285714,-23.946848,82.736893,-23.946848,58.846337,135.480969,43.88696,0.059332,0.103736,0.059332,0.103736,0,0,Spanish,Spanish,No,0.375,0,0.375,0,134.439549,0,134.439549,0,38.480567,0,0,0,0,0,0,0,Spanish,Spanish,No,0.290626,0.159221,0.5625,0,20.55351,632.871261,20.55351,63.24756,138.130222,17.939014,-0.298856,0.325908,-0.298856,0.325908,0,0,Spanish,Spanish,No,0.406253,0.229995,0.79688,0,42.017036,1719.366217,42.017036,70.032197,101.765777,74.983584,-0.476806,0.086648,-0.476806,0.086648,0,0,Spanish,Spanish,No,0,Low
0.314906,0.200645,0.89063,0,28.400901,108.143078,28.400901,101.659599,100.395901,64.187969,-0.631241,0.440146,-0.631241,0.440146,1,0.12491,0.271486,0.187163,0.6875,0,40.840314,99.718422,40.840314,85.443115,115.564994,55.050824,-0.962283,0.115314,-0.962283,0.115314,0,0,Spanish,English,Yes,0.21875,0,0.21875,0,36.86607,37.630635,36.86607,128.594182,137.519772,39.005169,-0.918638,0,-0.918638,0,1,0.12491,Spanish,Spanish,No,0.240628,0.144089,0.45313,0,4.702197,88.898171,4.702197,96.302716,91.996604,64.629857,-0.666796,0.032375,-0.666796,0.032375,0,0,Spanish,Spanish,No,0.19141,0.040405,0.25,0,-66.534274,76.457761,-66.534274,87.177959,78.03472,75.565987,-0.254603,0.507487,-0.254603,0.507487,0,0,Spanish,Spanish,No,0.540628,0.217542,0.89063,0,66.418046,41.706391,66.418046,79.192177,106.727316,63.216727,-0.473982,0.106927,-0.473982,0.106927,0,0,Spanish,Spanish,No,0.453125,0.046875,0.5,0,124.252332,49.485958,124.252332,40.340433,52.487723,46.831411,-0.220913,0.311685,-0.220913,0.311685,0,0,Spanish,Spanish,No,0,Low
0.253915,0.344019,2.10364,0.045455,28.896221,1100.488526,28.896221,95.642755,86.733474,61.160019,-0.285556,0.502563,-0.285556,0.502563,2,0.39398,0.147553,0.05255,0.23438,0.125,-36.03782,1074.957399,-36.03782,88.252991,102.665939,47.908571,-0.5397,0.487791,-0.5397,0.487791,1,0.43769,Spanish,Spanish,No,0.100504,0.05871,0.22656,0,46.012768,491.805636,46.012768,87.257825,118.150266,42.567962,0.26638,0.717694,0.26638,0.717694,1,0.35027,Spanish,Spanish,No,0.09349,0.071984,0.23108,0,38.438088,1163.823193,38.438088,90.357352,72.415353,69.675791,-0.258349,0.375767,-0.258349,0.375767,0,0,Spanish,Spanish,No,0.323344,0.553287,2.10364,0,-2.407077,1883.209098,-2.407077,101.249114,81.988938,63.208542,-0.751961,0.324746,-0.751961,0.324746,0,0,Spanish,Spanish,No,0.246137,0.149929,0.53613,0.071429,19.107545,626.541092,19.107545,86.741878,65.137442,44.963662,-0.288174,0.397011,-0.288174,0.397011,0,0,Spanish,Spanish,No,0.439966,0.419692,1.80261,0.066667,82.347521,287.176265,82.347521,75.798217,90.974339,71.878113,-0.163078,0.150069,-0.163078,0.150069,0,0,Spanish,Spanish,No,0,High
0.264753,0.201005,0.89697,0.126984,14.440477,1613.980691,14.440477,100.259414,76.863516,59.796056,-0.350061,0.354838,-0.350061,0.354838,1,0.03423,0.084067,0.032106,0.11646,0,52.996482,2298.251775,52.996482,73.268182,60.08313,75.872838,-0.663754,0.236663,-0.663754,0.236663,0,0,Spanish,English,Yes,0.048583,0.035836,0.09912,0,26.322266,1661.777532,26.322266,90.915459,10.991391,9.815933,-0.504734,0.000705,-0.504734,0.000705,0,0,Spanish,Spanish,No,0.065672,0.037834,0.10815,0,36.074873,1619.52262,36.074873,80.625146,48.544995,65.139974,-0.670357,0.444333,-0.670357,0.444333,0,0,Spanish,Spanish,No,0.270833,0.115918,0.44897,0.166667,-20.63706,370.345424,-20.63706,83.518174,70.634246,52.715288,-0.728009,0.00609,-0.728009,0.00609,0,0,Spanish,Spanish,No,0.299271,0.170025,0.7771,0.1875,12.641081,1172.315989,12.641081,110.389161,87.25222,53.01181,-0.083354,0.115005,-0.083354,0.115005,1,0.03423,Spanish,Spanish,No,0.409024,0.25601,0.89697,0.090909,4.703431,54.140803,4.703431,91.331579,90.02973,59.010174,-0.315349,0.120066,-0.315349,0.120066,0,0,Spanish,Spanish,No,0,High
0.27258,0.252986,1.42383,0.04878,19.946343,1632.932851,19.946343,103.601111,92.30893,67.156462,-0.475178,0.271133,-0.475178,0.271133,2,0.033145,0.158163,0.092859,0.30762,0.166667,22.256216,1878.087953,22.256216,89.454269,141.709323,53.237533,-0.716838,0.23354,-0.716838,0.23354,1,0.05505,Spanish,English,Yes,0.06714,0,0.06714,0,92.315024,0,92.315024,0,2.764822,0,-0.795184,0,-0.795184,0,0,0,Spanish,Spanish,No,0.10132,0.059785,0.19727,0,-18.117836,538.998613,-18.117836,112.850447,86.537014,73.474121,-0.844857,0.30647,-0.844857,0.30647,0,0,Spanish,Spanish,No,0.160828,0.045322,0.23169,0,2.662174,3770.397305,2.662174,88.984429,24.838307,32.662778,-0.290544,0.19011,-0.290544,0.19011,0,0,Spanish,Spanish,No,0.201924,0.102064,0.40698,0,3.842895,102.481633,3.842895,110.972492,84.692971,54.468421,0.042181,0.18409,0.042181,0.18409,1,0.01124,Spanish,Spanish,No,0.477712,0.325992,1.42383,0.071429,43.403974,654.46467,43.403974,99.491791,104.987746,66.810909,-0.363054,0.095757,-0.363054,0.095757,0,0,Spanish,Spanish,No,0,High
0.311687,0.317652,2.4043,0.143939,20.799699,717.671773,20.799699,101.100174,91.702101,60.061165,-0.372956,0.394369,-0.372956,0.394369,5,0.113684,0.180177,0.108665,0.53906,0.138889,8.225426,993.618338,8.225426,106.137317,91.242735,57.61975,-0.638112,0.284471,-0.638112,0.284471,2,0.03991,Spanish,English,Yes,0.12488,0.07985,0.31641,0.142857,49.500923,420.19627,49.500923,88.772734,88.669574,56.180075,-0.485554,0.516501,-0.485554,0.516501,0,0,Spanish,Spanish,No,0.098877,0.056018,0.2146,0,34.453796,1609.221351,34.453796,83.878051,84.386792,59.514268,-0.994214,0,-0.994214,0,0,0,Spanish,Spanish,No,0.183264,0.129651,0.48145,0.1,-1.500223,164.290734,-1.500223,93.902503,87.994841,53.768839,-0.377639,0.41969,-0.377639,0.41969,2,0.16071,Spanish,Spanish,No,0.440104,0.429785,2.4043,0.222222,66.880132,487.619491,66.880132,75.90461,96.812721,51.743349,-0.061459,0.170742,-0.061459,0.170742,1,0.16718,Spanish,Spanish,No,0.595276,0.327559,1.62769,0.142857,-9.303703,79.902722,-9.303703,110.354431,93.357751,74.639368,-0.367399,0.113064,-0.367399,0.113064,0,0,Spanish,Spanish,No,0,High
0.178508,0.141252,0.61597,0.020833,67.815001,1285.75753,67.815001,66.628583,71.542264,66.239414,-0.432073,0.210557,-0.432073,0.210557,3,0.065397,0.131388,0.06517,0.23438,0,58.270073,1417.869836,58.270073,76.810642,69.882828,65.713649,-0.553652,0.137038,-0.553652,0.137038,2,0.040625,Spanish,English,Yes,0.11419,0.049813,0.17456,0,65.401037,1055.433663,65.401037,41.067963,81.358141,69.296403,-0.519084,0.193183,-0.519084,0.193183,0,0,Spanish,Spanish,No,0.109783,0.102144,0.3147,0,73.010934,2017.97122,73.010934,45.283661,48.408308,60.041298,-0.632851,0.319968,-0.632851,0.319968,0,0,Spanish,Spanish,No,0.140461,0.072414,0.29468,0.111111,71.266143,1155.607948,71.266143,55.401215,83.902358,63.118189,-0.246294,0.128776,-0.246294,0.128776,0,0,Spanish,Spanish,No,0.217692,0.150292,0.54297,0,74.919522,359.273663,74.919522,67.797104,49.415703,64.94579,-0.241421,0.197157,-0.241421,0.197157,1,0.11494,Spanish,Spanish,No,0.46206,0.112679,0.61597,0,68.867064,27.177747,68.867064,97.290031,107.123069,52.341329,-0.190732,0.090644,-0.190732,0.090644,0,0,Spanish,Spanish,No,0,High
0.343407,0.347009,1.99634,0.069444,14.758502,137.666891,14.758502,103.172599,96.908818,60.480038,-0.081613,0.424512,-0.081613,0.424512,3,0.137163,0.302001,0.182771,0.63232,0,0.559926,101.720424,0.559926,108.23912,90.198449,65.121732,-0.393095,0.329691,-0.393095,0.329691,0,0,Spanish,English,Yes,0.129452,0.021753,0.15771,0,28.102184,31.852691,28.102184,84.113434,80.948523,69.413802,0.259881,0.634744,0.259881,0.634744,1,0.19492,Spanish,Spanish,No,0.166347,0.106201,0.43579,0.071429,-20.346932,81.897369,-20.346932,100.773187,104.875107,56.480543,0.634258,0.559307,0.634258,0.559307,0,0,Spanish,Spanish,No,0.250996,0.150812,0.5896,0.153846,54.871974,126.492299,54.871974,83.06834,100.277827,52.902029,0.575461,0.382855,0.575461,0.382855,2,0.108285,Spanish,Spanish,No,0.464935,0.423081,1.98926,0.125,7.312484,105.586934,7.312484,107.11749,106.278787,63.668888,-0.010067,0.161819,-0.010067,0.161819,0,0,Spanish,Spanish,No,0.70497,0.541875,1.99634,0,43.974023,252.940808,43.974023,96.905295,82.01575,51.81025,-0.417177,0.138896,-0.417177,0.138896,0,0,Spanish,Spanish,No,0,High
